HIT_info	AID	StartTime_str	EndTime_str	StartTime	EndTime	WorkTime	WorkerCity	WorkerCountry	WorkerIP	native	yearsSpoken	ctrlPosition	pos_ctrlSubPosition	ctrlIndex	RANK1_01	RANK1_02	RANK1_03	RANK1_04	RANK2_01	RANK2_02	RANK2_03	RANK2_04	RANK3_01	RANK3_02	RANK3_03	RANK3_04	RANK4_01	RANK4_02	RANK4_03	RANK4_04	RANK5_01	RANK5_02	RANK5_03	RANK5_04	SrcIndex1	SrcIndex2	SrcIndex3	SrcIndex4	SrcIndex5	trAID1_1	trAID1_2	trAID1_3	trAID1_4	trAID2_1	trAID2_2	trAID2_3	trAID2_4	trAID3_1	trAID3_2	trAID3_3	trAID3_4	trAID4_1	trAID4_2	trAID4_3	trAID4_4	trAID5_1	trAID5_2	trAID5_3	trAID5_4
285	A2VJW01QCJR3PQ	Wed Nov 10 19:05:11 EST 2010	Wed Nov 10 19:06:08 EST 2010	1289433911000	1289433968000	57	Boston	United States	134.140.187.58	yes	25	5	1	85	3	4	1	3	3	1	3	4	2	1	4	2	4	1	3	4	2	3	4	4	1137	1138	1139	1140	ctrl	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A2QLM59QC9G1UF	A143BVGOUF83JE	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A143BVGOUF83JE	A2QLM59QC9G1UF	A143BVGOUF83JE	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	pos1	neg1	neg2	neg3
285	A2W6ZCUCWZO92C	Wed Nov 10 19:43:50 EST 2010	Wed Nov 10 19:47:44 EST 2010	1289436230000	1289436464000	234	Oxford	United States	24.213.110.167	yes	7	5	1	85	2	3	1	3	4	3	4	1	2	1	4	4	4	1	1	3	3	4	4	3	1137	1138	1139	1140	ctrl	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A2QLM59QC9G1UF	A143BVGOUF83JE	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A143BVGOUF83JE	A2QLM59QC9G1UF	A143BVGOUF83JE	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	pos1	neg1	neg2	neg3
285	A3HNT6SZG5IBCQ	Mon Nov 08 17:37:27 EST 2010	Mon Nov 08 17:39:57 EST 2010	1289255847000	1289255997000	150	Normal	United States	138.87.146.134	yes	43	5	1	85	1	3	2	2	2	1	3	4	1	4	2	3	3	1	4	2	1	2	3	4	1137	1138	1139	1140	ctrl	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A2QLM59QC9G1UF	A143BVGOUF83JE	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A143BVGOUF83JE	A2QLM59QC9G1UF	A143BVGOUF83JE	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	pos1	neg1	neg2	neg3
285	ACJES3V0DVUGY	Wed Nov 10 23:44:13 EST 2010	Wed Nov 10 23:47:47 EST 2010	1289450653000	1289450867000	214	Madisonville	United States	72.51.252.187	N/A		5	1	85	3	4	1	2	3	1	2	4	2	4	3	1	2	1	4	3	1	2	3	4	1137	1138	1139	1140	ctrl	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A2QLM59QC9G1UF	A143BVGOUF83JE	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	A3KWCQJ39DXKT4	A143BVGOUF83JE	A2QLM59QC9G1UF	A143BVGOUF83JE	A2QLM59QC9G1UF	A3KWCQJ39DXKT4	A3DD3ACPMVDVCA	pos1	neg1	neg2	neg3
286	A2NDSKQG40V0ED	Wed Nov 10 16:51:35 EST 2010	Wed Nov 10 16:56:19 EST 2010	1289425895000	1289426179000	284	Pickerington	United States	65.31.25.54	N/A		3	4	86	2	4	3	1	1	3	2	2	4	3	3	1	3	1	3	3	1	2	4	2	1141	1142	ctrl	1143	1144	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A3U16UHGUAKTZS	neg1	neg2	neg3	pos1	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3U16UHGUAKTZS	A353OCL6LM6M4O	A2DE039CXXJUGA
286	A2V3P1XE33NYC3	Tue Nov 09 02:19:11 EST 2010	Tue Nov 09 02:21:47 EST 2010	1289287151000	1289287307000	156	Omaha	United States	174.71.44.185	N/A		3	4	86	1	4	2	1	1	4	3	2	4	4	3	1	3	1	4	2	1	3	4	2	1141	1142	ctrl	1143	1144	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A3U16UHGUAKTZS	neg1	neg2	neg3	pos1	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3U16UHGUAKTZS	A353OCL6LM6M4O	A2DE039CXXJUGA
286	A3J6ATX9TCHE8O	Thu Nov 11 14:53:04 EST 2010	Thu Nov 11 14:56:51 EST 2010	1289505184000	1289505411000	227	Pompano Beach	United States	66.229.98.200	N/A		3	4	86	2	4	1	3	1	4	3	2	4	3	2	1	2	1	4	3	3	2	4	1	1141	1142	ctrl	1143	1144	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A3U16UHGUAKTZS	neg1	neg2	neg3	pos1	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3U16UHGUAKTZS	A353OCL6LM6M4O	A2DE039CXXJUGA
286	A3K71LAUHBL7PG	Wed Nov 10 06:32:38 EST 2010	Wed Nov 10 06:34:56 EST 2010	1289388758000	1289388896000	138	Ellicott City	United States	173.64.118.46	N/A		3	4	86	2	3	3	1	2	3	4	1	3	3	4	1	3	2	4	3	2	1	4	3	1141	1142	ctrl	1143	1144	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A3U16UHGUAKTZS	neg1	neg2	neg3	pos1	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3U16UHGUAKTZS	A353OCL6LM6M4O	A2DE039CXXJUGA
286	AW468BGG4HUVN	Mon Nov 08 19:24:04 EST 2010	Mon Nov 08 19:25:48 EST 2010	1289262244000	1289262348000	104	Arlington	United States	96.255.14.183	N/A		3	4	86	3	3	2	1	1	2	2	1	3	2	3	1	3	1	2	3	1	3	3	2	1141	1142	ctrl	1143	1144	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A3U16UHGUAKTZS	neg1	neg2	neg3	pos1	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3U16UHGUAKTZS	A353OCL6LM6M4O	A2DE039CXXJUGA
287	A1KBL9THQ1AGAR	Thu Nov 18 11:12:26 EST 2010	Thu Nov 18 11:13:45 EST 2010	1290096746000	1290096825000	79	Boston	United States	71.232.56.18	yes	24	5	1	87	3	4	2	1	4	1	3	2	3	4	2	1	3	2	4	1	1	2	3	4	1145	1146	1147	1148	ctrl	A3U16UHGUAKTZS	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A132ZMWEMNNUSA	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A132ZMWEMNNUSA	A353OCL6LM6M4O	A2DE039CXXJUGA	pos1	neg1	neg2	neg3
287	A3HNT6SZG5IBCQ	Thu Nov 11 16:57:07 EST 2010	Thu Nov 11 17:00:44 EST 2010	1289512627000	1289512844000	217	Champaign	United States	209.174.180.134	yes	43	5	1	87	1	4	3	2	3	1	4	2	3	4	1	2	3	1	4	2	1	4	3	2	1145	1146	1147	1148	ctrl	A3U16UHGUAKTZS	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A132ZMWEMNNUSA	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A132ZMWEMNNUSA	A353OCL6LM6M4O	A2DE039CXXJUGA	pos1	neg1	neg2	neg3
287	A8476X9G2F3OK	Tue Nov 09 20:27:00 EST 2010	Tue Nov 09 20:31:14 EST 2010	1289352420000	1289352674000	254	Bedford	United States	76.183.225.176	yes	44	5	1	87	3	4	2	1	1	2	4	3	3	4	2	1	2	1	4	3	1	2	4	3	1145	1146	1147	1148	ctrl	A3U16UHGUAKTZS	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A132ZMWEMNNUSA	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A132ZMWEMNNUSA	A353OCL6LM6M4O	A2DE039CXXJUGA	pos1	neg1	neg2	neg3
287	AFKRZ5SAR3KEP	Wed Nov 10 15:52:36 EST 2010	Wed Nov 10 15:55:19 EST 2010	1289422356000	1289422519000	163	Terrebonne	United States	69.88.245.2	N/A		5	1	87	2	3	3	1	2	3	3	4	3	4	2	1	4	1	4	2	2	4	4	3	1145	1146	1147	1148	ctrl	A3U16UHGUAKTZS	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A132ZMWEMNNUSA	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A132ZMWEMNNUSA	A353OCL6LM6M4O	A2DE039CXXJUGA	pos1	neg1	neg2	neg3
287	AW468BGG4HUVN	Sun Nov 14 18:28:12 EST 2010	Sun Nov 14 18:29:28 EST 2010	1289777292000	1289777368000	76	Arlington	United States	96.255.14.183	N/A		5	1	87	2	1	4	3	3	1	4	2	3	4	1	2	3	1	4	2	1	2	4	3	1145	1146	1147	1148	ctrl	A3U16UHGUAKTZS	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A2DE039CXXJUGA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A353OCL6LM6M4O	A132ZMWEMNNUSA	A2DE039CXXJUGA	A3SW1E5D0B9V9A	A132ZMWEMNNUSA	A353OCL6LM6M4O	A2DE039CXXJUGA	pos1	neg1	neg2	neg3
288	A2HYC64S7RMP7R	Thu Nov 18 17:41:12 EST 2010	Thu Nov 18 17:45:07 EST 2010	1290120072000	1290120307000	235	Milwaukee	United States	24.209.191.209	N/A		4	3	88	1	4	2	3	1	2	3	4	1	1	1	2	2	4	1	4	2	3	4	1	1149	1150	1151	ctrl	1152	A132ZMWEMNNUSA	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A132ZMWEMNNUSA	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A353OCL6LM6M4O	A132ZMWEMNNUSA	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	A3SW1E5D0B9V9A
288	A2LV5QYHH24OMY	Sat Nov 13 11:58:34 EST 2010	Sat Nov 13 12:36:45 EST 2010	1289667514000	1289669805000	2291	N/A	United States	75.203.187.134	N/A		4	3	88	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1149	1150	1151	ctrl	1152	A132ZMWEMNNUSA	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A132ZMWEMNNUSA	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A353OCL6LM6M4O	A132ZMWEMNNUSA	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	A3SW1E5D0B9V9A
288	A2XWJ5RN8GM236	Sat Nov 13 03:18:32 EST 2010	Sat Nov 13 03:20:59 EST 2010	1289636312000	1289636459000	147	Blauvelt	United States	68.193.84.90	N/A		4	3	88	2	4	3	1	1	2	4	3	2	1	1	3	3	2	1	4	3	2	4	1	1149	1150	1151	ctrl	1152	A132ZMWEMNNUSA	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A132ZMWEMNNUSA	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A353OCL6LM6M4O	A132ZMWEMNNUSA	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	A3SW1E5D0B9V9A
288	A3F0OII70LQX09	Mon Nov 15 10:52:36 EST 2010	Mon Nov 15 10:54:33 EST 2010	1289836356000	1289836473000	117	Grand Forks	United States	134.129.218.121	N/A		4	3	88	3	4	1	2	1	3	4	2	2	1	1	3	2	3	1	4	3	4	1	2	1149	1150	1151	ctrl	1152	A132ZMWEMNNUSA	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A132ZMWEMNNUSA	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A353OCL6LM6M4O	A132ZMWEMNNUSA	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	A3SW1E5D0B9V9A
288	AW468BGG4HUVN	Sun Nov 14 19:55:51 EST 2010	Sun Nov 14 19:57:40 EST 2010	1289782551000	1289782660000	109	Arlington	United States	96.255.14.183	N/A		4	3	88	2	4	1	3	1	3	4	2	3	1	1	4	2	3	1	4	3	2	4	1	1149	1150	1151	ctrl	1152	A132ZMWEMNNUSA	A353OCL6LM6M4O	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A132ZMWEMNNUSA	A3SW1E5D0B9V9A	A2DE039CXXJUGA	A353OCL6LM6M4O	A132ZMWEMNNUSA	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE	neg1	neg2	pos1	neg3	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	A3SW1E5D0B9V9A
289	A24N92D5WYPBBZ	Fri Nov 12 00:41:40 EST 2010	Fri Nov 12 00:45:21 EST 2010	1289540500000	1289540721000	221	Evansville	United States	74.137.173.68	N/A		2	4	89	2	2	1	2	3	2	3	1	2	3	3	1	4	1	3	2	3	2	2	1	1153	ctrl	1154	1155	1156	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	neg1	neg2	neg3	pos1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A8V7WA74IOHZ9	A143BVGOUF83JE	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE
289	A2HI0KTCMI81O6	Sat Nov 13 17:16:23 EST 2010	Sat Nov 13 17:20:55 EST 2010	1289686583000	1289686855000	272	Houston	United States	70.244.48.27	yes	46	2	4	89	4	4	2	4	4	2	3	1	3	4	2	1	1	1	1	2	1	2	1	4	1153	ctrl	1154	1155	1156	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	neg1	neg2	neg3	pos1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A8V7WA74IOHZ9	A143BVGOUF83JE	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE
289	A3LDLSCN3Q6DHS	Sun Nov 14 21:16:06 EST 2010	Sun Nov 14 21:19:54 EST 2010	1289787366000	1289787594000	228	Rincon	United States	75.89.207.146	N/A		2	4	89	3	4	1	2	4	3	2	1	4	2	3	1	4	1	2	3	3	2	1	4	1153	ctrl	1154	1155	1156	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	neg1	neg2	neg3	pos1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A8V7WA74IOHZ9	A143BVGOUF83JE	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE
289	A3R467YDQ1C8VG	Thu Nov 18 16:44:14 EST 2010	Thu Nov 18 17:03:43 EST 2010	1290116654000	1290117823000	1169	Nashville	United States	68.53.91.197	N/A		2	4	89	4	4	2	4	4	3	4	2	1	2	3	4	4	3	2	3	4	2	3	3	1153	ctrl	1154	1155	1156	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	neg1	neg2	neg3	pos1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A8V7WA74IOHZ9	A143BVGOUF83JE	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE
289	ASZA1HQAYN7QM	Fri Nov 12 21:54:33 EST 2010	Fri Nov 12 21:57:31 EST 2010	1289616873000	1289617051000	178	Pflugerville	United States	71.145.147.77	yes	16	2	4	89	4	4	1	4	3	4	2	1	2	2	1	3	4	1	3	2	4	3	1	2	1153	ctrl	1154	1155	1156	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A143BVGOUF83JE	neg1	neg2	neg3	pos1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A8V7WA74IOHZ9	A143BVGOUF83JE	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	A143BVGOUF83JE
290	A1WUQTQI6WKIRT	Mon Nov 08 16:19:17 EST 2010	Mon Nov 08 16:28:01 EST 2010	1289251157000	1289251681000	524	Ypsilanti	United States	68.61.154.108	N/A		5	2	90	2	3	3	1	3	4	3	2	3	2	1	3	2	1	1	3	3	1	4	4	1157	1158	1159	1160	ctrl	A2I57WW1B3EVWX	A143BVGOUF83JE	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2I57WW1B3EVWX	A143BVGOUF83JE	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	neg1	pos1	neg2	neg3
290	A2HYC64S7RMP7R	Sun Nov 14 11:02:46 EST 2010	Sun Nov 14 11:06:36 EST 2010	1289750566000	1289750796000	230	Milwaukee	United States	24.209.191.209	N/A		5	2	90	2	4	3	1	1	2	4	3	4	2	1	3	4	2	1	3	4	1	4	4	1157	1158	1159	1160	ctrl	A2I57WW1B3EVWX	A143BVGOUF83JE	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2I57WW1B3EVWX	A143BVGOUF83JE	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	neg1	pos1	neg2	neg3
290	A2YV0EUMITW3XU	Thu Nov 18 11:38:29 EST 2010	Thu Nov 18 11:42:37 EST 2010	1290098309000	1290098557000	248	Portland	United States	24.22.60.78	no	23	5	2	90	1	3	2	4	1	3	4	2	3	2	1	4	2	2	2	1	4	1	3	2	1157	1158	1159	1160	ctrl	A2I57WW1B3EVWX	A143BVGOUF83JE	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2I57WW1B3EVWX	A143BVGOUF83JE	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	neg1	pos1	neg2	neg3
290	A323O099K60BIV	Tue Nov 09 05:20:00 EST 2010	Tue Nov 09 05:24:04 EST 2010	1289298000000	1289298244000	244	Limerick	United States	72.73.74.246	yes	33	5	2	90	1	3	4	2	1	3	3	2	2	3	1	4	3	2	1	2	3	1	4	3	1157	1158	1159	1160	ctrl	A2I57WW1B3EVWX	A143BVGOUF83JE	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2I57WW1B3EVWX	A143BVGOUF83JE	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	neg1	pos1	neg2	neg3
290	AW468BGG4HUVN	Mon Nov 08 18:32:57 EST 2010	Mon Nov 08 18:34:46 EST 2010	1289259177000	1289259286000	109	Arlington	United States	96.255.14.183	N/A		5	2	90	4	3	2	1	2	3	4	1	4	3	2	1	4	1	3	2	4	1	4	4	1157	1158	1159	1160	ctrl	A2I57WW1B3EVWX	A143BVGOUF83JE	A3SW1E5D0B9V9A	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A2I57WW1B3EVWX	A3SW1E5D0B9V9A	A3SW1E5D0B9V9A	A2I57WW1B3EVWX	A3DD3ACPMVDVCA	A143BVGOUF83JE	A2I57WW1B3EVWX	A143BVGOUF83JE	A3DD3ACPMVDVCA	A3SW1E5D0B9V9A	neg1	pos1	neg2	neg3
291	A27R50DXNA34P4	Thu Nov 18 10:46:56 EST 2010	Thu Nov 18 10:50:51 EST 2010	1290095216000	1290095451000	235	N/A	United States	24.74.197.205	yes	26	4	4	91	1	4	2	3	4	3	1	2	4	2	1	3	3	4	2	1	3	4	2	1	1161	1162	1163	ctrl	1164	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3HS2E871IW2FI	A2I57WW1B3EVWX	A3HS2E871IW2FI	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A3DD3ACPMVDVCA	A3HS2E871IW2FI	neg1	neg2	neg3	pos1	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A3U16UHGUAKTZS	A3HS2E871IW2FI
291	A2LV5QYHH24OMY	Sat Nov 13 07:35:31 EST 2010	Sat Nov 13 07:38:26 EST 2010	1289651731000	1289651906000	175	Charleston	United States	68.143.157.18	N/A		4	4	91	2	1	3	4	3	2	4	1	3	1	1	3	2	3	3	1	4	3	1	2	1161	1162	1163	ctrl	1164	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3HS2E871IW2FI	A2I57WW1B3EVWX	A3HS2E871IW2FI	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A3DD3ACPMVDVCA	A3HS2E871IW2FI	neg1	neg2	neg3	pos1	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A3U16UHGUAKTZS	A3HS2E871IW2FI
291	A2V3P1XE33NYC3	Tue Nov 09 01:16:53 EST 2010	Tue Nov 09 01:21:24 EST 2010	1289283413000	1289283684000	271	Omaha	United States	174.71.44.185	N/A		4	4	91	1	2	3	4	3	2	1	2	2	3	1	4	3	4	4	1	4	2	2	1	1161	1162	1163	ctrl	1164	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3HS2E871IW2FI	A2I57WW1B3EVWX	A3HS2E871IW2FI	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A3DD3ACPMVDVCA	A3HS2E871IW2FI	neg1	neg2	neg3	pos1	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A3U16UHGUAKTZS	A3HS2E871IW2FI
291	A3R467YDQ1C8VG	Tue Nov 09 22:47:54 EST 2010	Tue Nov 09 23:03:25 EST 2010	1289360874000	1289361805000	931	Nashville	United States	68.53.91.197	N/A		4	4	91	1	3	3	4	1	4	2	3	2	3	1	4	3	4	3	1	2	3	1	3	1161	1162	1163	ctrl	1164	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3HS2E871IW2FI	A2I57WW1B3EVWX	A3HS2E871IW2FI	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A3DD3ACPMVDVCA	A3HS2E871IW2FI	neg1	neg2	neg3	pos1	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A3U16UHGUAKTZS	A3HS2E871IW2FI
291	AW468BGG4HUVN	Mon Nov 08 20:10:48 EST 2010	Mon Nov 08 20:12:02 EST 2010	1289265048000	1289265122000	74	Arlington	United States	96.255.14.183	N/A		4	4	91	1	3	1	4	2	2	1	1	3	4	1	2	3	3	3	1	3	2	1	2	1161	1162	1163	ctrl	1164	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3HS2E871IW2FI	A2I57WW1B3EVWX	A3HS2E871IW2FI	A3U16UHGUAKTZS	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A2DE039CXXJUGA	A3U16UHGUAKTZS	A3DD3ACPMVDVCA	A3HS2E871IW2FI	neg1	neg2	neg3	pos1	A2DE039CXXJUGA	A3DD3ACPMVDVCA	A3U16UHGUAKTZS	A3HS2E871IW2FI
